date,bankroll,bet_size,profit,bet_on,odds_taken,predicted_prob,daily_return
2017-08-02,1e-323,0.0,0.0,Tsurenko L.,3.0,0.5,0.0
2017-08-03,1e-323,0.0,-0.0,Day K.,4.5,0.5,0.0
2017-08-03,1e-323,0.0,-0.0,Cepede Royg V.,4.5,0.5,0.0
2017-08-03,1e-323,0.0,-0.0,Bondarenko K.,5.5,0.5,0.0
2017-08-03,1e-323,0.0,-0.0,Riske A.,2.1,0.5,0.0
2017-08-04,1e-323,0.0,-0.0,Gibbs N.,5.0,0.5,0.0
2017-08-04,1e-323,0.0,-0.0,Konjuh A.,3.5,0.5,0.0
2017-08-04,1e-323,0.0,-0.0,Pavlyuchenkova A.,2.2,0.5,0.0
2017-08-05,1e-323,0.0,-0.0,Tsurenko L.,2.2,0.5,0.0
2017-08-05,1e-323,0.0,0.0,Bellis C.,3.4,0.5,0.0
2017-08-05,1e-323,0.0,-0.0,Bellis C.,2.37,0.5,0.0
2017-08-06,1e-323,0.0,0.0,Keys M.,2.62,0.5,0.0
2017-08-06,1e-323,0.0,0.0,Keys M.,2.2,0.5,0.0
2017-07-31,1e-323,0.0,0.0,Sabalenka A.,2.75,0.5,0.0
2017-07-31,1e-323,0.0,-0.0,Abanda F.,3.5,0.5,0.0
2017-07-31,1e-323,0.0,0.0,Andreescu B.,3.4,0.5,0.0
2017-07-31,1e-323,0.0,-0.0,Ozaki R.,2.1,0.5,0.0
2017-08-01,1e-323,0.0,0.0,Duque-Marino M.,2.75,0.5,0.0
2017-08-01,1e-323,0.0,-0.0,Nara K.,2.2,0.5,0.0
2017-08-01,1e-323,0.0,-0.0,Stephens S.,4.5,0.5,0.0
2017-08-01,1e-323,0.0,-0.0,Loeb J.,3.5,0.5,0.0
2017-08-01,1e-323,0.0,-0.0,Chirico L.,3.25,0.5,0.0
2017-08-01,1e-323,0.0,0.0,Tig P.M.,4.5,0.5,0.0
2017-08-02,1e-323,0.0,-0.0,Grammatikopoulou V.,3.25,0.5,0.0
2017-08-02,1e-323,0.0,-0.0,Maria T.,4.0,0.5,0.0
2017-08-02,1e-323,0.0,-0.0,Hibino N.,2.25,0.5,0.0
2017-08-02,1e-323,0.0,-0.0,Errani S.,2.37,0.5,0.0
2017-08-03,1e-323,0.0,-0.0,Van Uytvanck A.,2.62,0.5,0.0
2017-08-03,1e-323,0.0,-0.0,Duque-Marino M.,6.0,0.5,0.0
2017-08-03,1e-323,0.0,0.0,Petkovic A.,2.1,0.5,0.0
2017-08-03,1e-323,0.0,-0.0,Tig P.M.,2.5,0.5,0.0
2017-08-03,1e-323,0.0,0.0,Andreescu B.,3.25,0.5,0.0
2017-08-04,1e-323,0.0,0.0,Lisicki S.,2.1,0.5,0.0
2017-08-04,1e-323,0.0,0.0,Makarova E.,3.75,0.5,0.0
2017-08-04,1e-323,0.0,-0.0,Niculescu M.,3.0,0.5,0.0
2017-08-05,1e-323,0.0,-0.0,Dodin O.,2.75,0.5,0.0
2017-08-06,1e-323,0.0,-0.0,Petkovic A.,2.37,0.5,0.0
2017-08-06,1e-323,0.0,-0.0,Goerges J.,2.1,0.5,0.0
2017-08-07,1e-323,0.0,-0.0,Arruabarrena L.,2.37,0.5,0.0
2017-08-07,1e-323,0.0,-0.0,Vinci R.,2.25,0.5,0.0
2017-08-07,1e-323,0.0,-0.0,Vickery S.,2.75,0.5,0.0
2017-08-07,1e-323,0.0,0.0,Flipkens K.,2.75,0.5,0.0
2017-08-07,1e-323,0.0,0.0,Lepchenko V.,2.62,0.5,0.0
2017-08-07,1e-323,0.0,-0.0,Davis L.,2.25,0.5,0.0
2017-08-07,1e-323,0.0,-0.0,Suarez Navarro C.,2.75,0.5,0.0
2017-08-07,1e-323,0.0,-0.0,Putintseva Y.,2.1,0.5,0.0
2017-08-08,1e-323,0.0,-0.0,Begu I.,3.25,0.5,0.0
2017-08-08,1e-323,0.0,-0.0,Duque-Marino M.,2.5,0.5,0.0
2017-08-08,1e-323,0.0,-0.0,Abanda F.,3.25,0.5,0.0
2017-08-08,1e-323,0.0,-0.0,Cirstea S.,2.5,0.5,0.0
2017-08-08,1e-323,0.0,-0.0,Dodin O.,3.0,0.5,0.0
2017-08-08,1e-323,0.0,-0.0,Goerges J.,2.1,0.5,0.0
2017-08-08,1e-323,0.0,-0.0,Lucic-Baroni M.,2.37,0.5,0.0
2017-08-08,1e-323,0.0,0.0,Makarova E.,2.5,0.5,0.0
2017-08-08,1e-323,0.0,0.0,Radwanska A.,2.1,0.5,0.0
2017-08-08,1e-323,0.0,-0.0,Cornet A.,3.0,0.5,0.0
2017-08-09,1e-323,0.0,0.0,Babos T.,2.37,0.5,0.0
2017-08-08,1e-323,0.0,-0.0,Kasatkina D.,2.75,0.5,0.0
2017-08-09,1e-323,0.0,-0.0,Gavrilova D.,2.25,0.5,0.0
2017-08-09,1e-323,0.0,-0.0,Alexandrova E.,4.5,0.5,0.0
2017-08-09,1e-323,0.0,-0.0,Lepchenko V.,2.37,0.5,0.0
2017-08-09,1e-323,0.0,0.0,Bellis C.,2.2,0.5,0.0
2017-08-09,1e-323,0.0,-0.0,Flipkens K.,4.33,0.5,0.0
2017-08-09,1e-323,0.0,-0.0,Vesnina E.,2.37,0.5,0.0
2017-08-09,1e-323,0.0,-0.0,Pavlyuchenkova A.,2.75,0.5,0.0
2017-08-09,1e-323,0.0,-0.0,Siniakova K.,3.0,0.5,0.0
2017-08-09,1e-323,0.0,-0.0,Babos T.,3.5,0.5,0.0
2017-08-09,1e-323,0.0,0.0,Makarova E.,2.75,0.5,0.0
2017-08-10,1e-323,0.0,-0.0,Rybarikova M.,3.25,0.5,0.0
2017-08-10,1e-323,0.0,0.0,Stephens S.,3.4,0.5,0.0
2017-08-10,1e-323,0.0,-0.0,Vekic D.,2.75,0.5,0.0
2017-08-10,1e-323,0.0,-0.0,Osaka N.,3.75,0.5,0.0
2017-08-10,1e-323,0.0,-0.0,Radwanska A.,2.1,0.5,0.0
2017-08-10,1e-323,0.0,-0.0,Strycova B.,3.25,0.5,0.0
2017-08-10,1e-323,0.0,0.0,Stephens S.,2.5,0.5,0.0
2017-08-11,1e-323,0.0,-0.0,Barty A.,3.0,0.5,0.0
2017-08-11,1e-323,0.0,0.0,Wozniacki C.,2.1,0.5,0.0
2017-08-11,1e-323,0.0,0.0,Stephens S.,2.1,0.5,0.0
2017-08-12,1e-323,0.0,-0.0,Garcia C.,3.5,0.5,0.0
2017-08-12,1e-323,0.0,-0.0,Muguruza G.,2.1,0.5,0.0
2017-08-12,1e-323,0.0,-0.0,Stephens S.,3.4,0.5,0.0
2017-08-12,1e-323,0.0,0.0,Svitolina E.,2.5,0.5,0.0
2017-08-13,1e-323,0.0,-0.0,Wozniacki C.,2.2,0.5,0.0
2017-08-14,1e-323,0.0,0.0,Haddad Maia B.,2.1,0.5,0.0
2017-08-14,1e-323,0.0,-0.0,Kontaveit A.,2.25,0.5,0.0
2017-08-14,1e-323,0.0,0.0,Tsurenko L.,2.37,0.5,0.0
2017-08-14,1e-323,0.0,-0.0,Mladenovic K.,2.1,0.5,0.0
2017-08-14,1e-323,0.0,-0.0,Dodin O.,2.62,0.5,0.0
2017-08-14,1e-323,0.0,0.0,Townsend T.,2.5,0.5,0.0
2017-08-14,1e-323,0.0,-0.0,Babos T.,2.1,0.5,0.0
2017-08-15,1e-323,0.0,-0.0,Sasnovich A.,3.0,0.5,0.0
2017-08-15,1e-323,0.0,-0.0,Lucic-Baroni M.,3.0,0.5,0.0
2017-08-15,1e-323,0.0,-0.0,Lepchenko V.,3.25,0.5,0.0
2017-08-15,1e-323,0.0,0.0,Vikhlyantseva N.,2.75,0.5,0.0
2017-08-15,1e-323,0.0,0.0,Cornet A.,4.0,0.5,0.0
2017-08-15,1e-323,0.0,0.0,Goerges J.,2.37,0.5,0.0
2017-08-15,1e-323,0.0,0.0,Krunic A.,2.62,0.5,0.0
2017-08-15,1e-323,0.0,-0.0,Riske A.,3.5,0.5,0.0
2017-08-15,1e-323,0.0,0.0,Vesnina E.,2.1,0.5,0.0
2017-08-15,1e-323,0.0,-0.0,Townsend T.,6.5,0.5,0.0
2017-08-15,1e-323,0.0,-0.0,Bertens K.,3.0,0.5,0.0
2017-08-16,1e-323,0.0,-0.0,Haddad Maia B.,4.5,0.5,0.0
2017-08-16,1e-323,0.0,-0.0,Kasatkina D.,2.75,0.5,0.0
2017-08-16,1e-323,0.0,-0.0,Putintseva Y.,3.5,0.5,0.0
2017-08-16,1e-323,0.0,-0.0,Vinci R.,2.62,0.5,0.0
2017-08-16,1e-323,0.0,0.0,Barty A.,2.25,0.5,0.0
2017-08-16,1e-323,0.0,-0.0,Krunic A.,2.37,0.5,0.0
2017-08-16,1e-323,0.0,-0.0,Abanda F.,4.0,0.5,0.0
2017-08-16,1e-323,0.0,-0.0,Cornet A.,2.75,0.5,0.0
2017-08-16,1e-323,0.0,-0.0,Vesnina E.,3.5,0.5,0.0
2017-08-16,1e-323,0.0,0.0,Stephens S.,2.25,0.5,0.0
2017-08-17,1e-323,0.0,-0.0,Vikhlyantseva N.,5.5,0.5,0.0
2017-08-17,1e-323,0.0,-0.0,Tsurenko L.,4.0,0.5,0.0
2017-08-17,1e-323,0.0,-0.0,Sevastova A.,4.0,0.5,0.0
2017-08-17,1e-323,0.0,-0.0,Suarez Navarro C.,2.1,0.5,0.0
2017-08-17,1e-323,0.0,-0.0,Barty A.,2.62,0.5,0.0
2017-08-17,1e-323,0.0,-0.0,Cibulkova D.,3.0,0.5,0.0
2017-08-18,1e-323,0.0,-0.0,Giorgi C.,3.5,0.5,0.0
2017-08-18,1e-323,0.0,-0.0,Makarova E.,2.5,0.5,0.0
2017-08-18,1e-323,0.0,0.0,Goerges J.,4.0,0.5,0.0
2017-08-18,1e-323,0.0,-0.0,Kuznetsova S.,2.62,0.5,0.0
2017-08-18,1e-323,0.0,-0.0,Goerges J.,2.2,0.5,0.0
2017-08-19,1e-323,0.0,0.0,Muguruza G.,2.5,0.5,0.0
2017-08-19,1e-323,0.0,-0.0,Stephens S.,3.0,0.5,0.0
2017-08-20,1e-323,0.0,0.0,Lucic-Baroni M.,3.75,0.5,0.0
2017-08-20,1e-323,0.0,-0.0,Putintseva Y.,2.1,0.5,0.0
2017-08-21,1e-323,0.0,0.0,Bogdan A.,3.25,0.5,0.0
2017-08-21,1e-323,0.0,-0.0,Siniakova K.,2.1,0.5,0.0
2017-08-21,1e-323,0.0,0.0,Babos T.,2.75,0.5,0.0
2017-08-21,1e-323,0.0,-0.0,Pliskova Kr.,2.37,0.5,0.0
2017-08-21,1e-323,0.0,0.0,Flipkens K.,2.37,0.5,0.0
2017-08-21,1e-323,0.0,-0.0,Mchale C.,2.75,0.5,0.0
2017-08-22,1e-323,0.0,0.0,Zhang S.,3.75,0.5,0.0
2017-08-22,1e-323,0.0,-0.0,Cepelova J.,2.75,0.5,0.0
2017-08-22,1e-323,0.0,-0.0,Babos T.,2.5,0.5,0.0
2017-08-23,1e-323,0.0,-0.0,Bouchard E.,3.25,0.5,0.0
2017-08-23,1e-323,0.0,-0.0,Lucic-Baroni M.,2.25,0.5,0.0
2017-08-23,1e-323,0.0,-0.0,Bogdan A.,2.75,0.5,0.0
2017-08-23,1e-323,0.0,-0.0,Linette M.,2.5,0.5,0.0
2017-08-24,1e-323,0.0,-0.0,Cornet A.,2.75,0.5,0.0
2017-08-24,1e-323,0.0,-0.0,Flipkens K.,2.37,0.5,0.0
2017-08-24,1e-323,0.0,-0.0,Zhang S.,2.1,0.5,0.0
2017-08-25,1e-323,0.0,-0.0,Peng S.,2.25,0.5,0.0
2017-08-25,1e-323,0.0,-0.0,Mertens E.,2.37,0.5,0.0
2017-08-26,1e-323,0.0,0.0,Gavrilova D.,2.5,0.5,0.0
2017-08-26,1e-323,0.0,0.0,Gavrilova D.,2.3,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Eguchi M.,5.0,0.5,0.0
2017-08-28,1e-323,0.0,0.0,Kenin S.,2.5,0.5,0.0
2017-08-28,1e-323,0.0,0.0,Rodionova Ar.,2.3,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Jankovic J.,4.5,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Martincova T.,4.33,0.5,0.0
2017-08-28,1e-323,0.0,0.0,Vickery S.,2.5,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Watson H.,2.3,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Zaja A.,2.75,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Lepchenko V.,8.0,0.5,0.0
2017-08-28,1e-323,0.0,0.0,Sakkari M.,4.33,0.5,0.0
2017-08-28,1e-323,0.0,0.0,Duan Y.Y.,2.37,0.5,0.0
2017-08-28,1e-323,0.0,0.0,Kozlova K.,2.5,0.5,0.0
2017-08-28,1e-323,0.0,0.0,Krunic A.,6.0,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Beck A.,8.0,0.5,0.0
2017-08-28,1e-323,0.0,0.0,Zheng S.,2.75,0.5,0.0
2017-08-28,1e-323,0.0,0.0,Tomljanovic A.,2.1,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Haddad Maia B.,2.37,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Vinci R.,4.33,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Kuzmova V.,9.0,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Witthoeft C.,3.0,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Boserup J.,5.0,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Konjuh A.,2.5,0.5,0.0
2017-08-28,1e-323,0.0,0.0,Lucic-Baroni M.,2.1,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Barthel M.,5.0,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Golubic V.,2.5,0.5,0.0
2017-08-28,1e-323,0.0,0.0,Dodin O.,2.3,0.5,0.0
2017-08-28,1e-323,0.0,-0.0,Buzarnescu M.,8.0,0.5,0.0
2017-08-29,1e-323,0.0,-0.0,Hesse A.,9.0,0.5,0.0
2017-08-29,1e-323,0.0,-0.0,Soylu I.,5.5,0.5,0.0
2017-08-29,1e-323,0.0,0.0,Sharapova M.,2.75,0.5,0.0
2017-08-29,1e-323,0.0,-0.0,Cepelova J.,3.4,0.5,0.0
2017-08-29,1e-323,0.0,-0.0,Kerkhove L.,3.25,0.5,0.0
2017-08-29,1e-323,0.0,-0.0,Doi M.,3.75,0.5,0.0
2017-08-29,1e-323,0.0,0.0,Wickmayer Y.,3.0,0.5,0.0
2017-08-29,1e-323,0.0,-0.0,Linette M.,10.0,0.5,0.0
2017-08-29,1e-323,0.0,0.0,Osaka N.,3.0,0.5,0.0
2017-08-29,1e-323,0.0,-0.0,Arruabarrena L.,4.0,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Mertens E.,4.0,0.5,0.0
2017-08-30,1e-323,0.0,0.0,Brady J.,2.37,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Schiavone F.,2.62,0.5,0.0
2017-08-30,1e-323,0.0,0.0,Niculescu M.,2.5,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Siniakova K.,5.0,0.5,0.0
2017-08-30,1e-323,0.0,0.0,Rodina E.,3.0,0.5,0.0
2017-08-30,1e-323,0.0,0.0,Bogdan A.,2.1,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Kratzer A.,5.5,0.5,0.0
2017-08-30,1e-323,0.0,0.0,Hibino N.,5.5,0.5,0.0
2017-08-30,1e-323,0.0,0.0,Allertova D.,2.1,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Day K.,2.2,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Vondrousova M.,3.25,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Riske A.,4.0,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Minor B.,15.0,0.5,0.0
2017-08-30,1e-323,0.0,0.0,Ozaki R.,2.1,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Martic P.,4.0,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Lisicki S.,2.2,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Wang Q.,2.5,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Kiick A.,8.0,0.5,0.0
2017-08-30,1e-323,0.0,0.0,Mchale C.,3.5,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Blinkova A.,3.0,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Brengle M.,2.37,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Sorribes Tormo S.,3.0,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Babos T.,6.0,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Rodionova Ar.,3.0,0.5,0.0
2017-08-30,1e-323,0.0,-0.0,Cornet A.,3.25,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Cibulkova D.,2.2,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Dodin O.,7.0,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Zheng S.,4.5,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Sasnovich A.,4.5,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Pliskova Kr.,2.3,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Tomljanovic A.,2.75,0.5,0.0
2017-08-31,1e-323,0.0,0.0,Vekic D.,2.37,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Kozlova K.,3.5,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Lucic-Baroni M.,3.25,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Alexandrova E.,3.75,0.5,0.0
2017-08-31,1e-323,0.0,0.0,Makarova E.,3.4,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Duan Y.Y.,13.0,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Allertova D.,3.5,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Cirstea S.,2.75,0.5,0.0
2017-08-31,1e-323,0.0,0.0,Brady J.,3.75,0.5,0.0
2017-08-31,1e-323,0.0,0.0,Kanepi K.,2.1,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Rodina E.,9.0,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Bogdan A.,2.3,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Gibbs N.,10.0,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Mchale C.,2.5,0.5,0.0
2017-08-31,1e-323,0.0,0.0,Rogers S.,4.0,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Ozaki R.,4.5,0.5,0.0
2017-08-31,1e-323,0.0,-0.0,Putintseva Y.,5.0,0.5,0.0
2017-09-01,1e-323,0.0,-0.0,Maria T.,6.5,0.5,0.0
2017-09-01,1e-323,0.0,0.0,Nara K.,5.0,0.5,0.0
2017-09-01,1e-323,0.0,-0.0,Flipkens K.,2.3,0.5,0.0
2017-09-01,1e-323,0.0,-0.0,Jabeur O.,5.0,0.5,0.0
2017-09-01,1e-323,0.0,-0.0,Hibino N.,6.0,0.5,0.0
2017-09-01,1e-323,0.0,-0.0,Garcia C.,2.37,0.5,0.0
2017-09-01,1e-323,0.0,0.0,Suarez Navarro C.,2.37,0.5,0.0
2017-09-01,1e-323,0.0,-0.0,Barty A.,2.1,0.5,0.0
2017-09-01,1e-323,0.0,-0.0,Krunic A.,3.0,0.5,0.0
2017-09-01,1e-323,0.0,-0.0,Rybarikova M.,6.5,0.5,0.0
2017-09-01,1e-323,0.0,-0.0,Sakkari M.,5.5,0.5,0.0
2017-09-02,1e-323,0.0,-0.0,Kenin S.,9.0,0.5,0.0
2017-09-02,1e-323,0.0,-0.0,Nara K.,3.75,0.5,0.0
2017-09-02,1e-323,0.0,-0.0,Zhang S.,5.0,0.5,0.0
2017-09-02,1e-323,0.0,0.0,Kanepi K.,2.75,0.5,0.0
2017-09-02,1e-323,0.0,0.0,Kasatkina D.,2.2,0.5,0.0
2017-09-02,1e-323,0.0,0.0,Vandeweghe C.,2.1,0.5,0.0
2017-09-02,1e-323,0.0,-0.0,Rogers S.,6.0,0.5,0.0
2017-09-03,1e-323,0.0,-0.0,Vesnina E.,3.75,0.5,0.0
2017-09-03,1e-323,0.0,0.0,Sevastova A.,3.25,0.5,0.0
2017-09-03,1e-323,0.0,-0.0,Goerges J.,2.5,0.5,0.0
2017-09-03,1e-323,0.0,-0.0,Suarez Navarro C.,2.75,0.5,0.0
2017-09-04,1e-323,0.0,0.0,Kvitova P.,3.0,0.5,0.0
2017-09-04,1e-323,0.0,-0.0,Brady J.,5.0,0.5,0.0
2017-09-04,1e-323,0.0,-0.0,Safarova L.,2.1,0.5,0.0
2017-09-04,1e-323,0.0,0.0,Kanepi K.,2.62,0.5,0.0
2017-09-05,1e-323,0.0,0.0,Keys M.,2.1,0.5,0.0
2017-09-05,1e-323,0.0,-0.0,Sevastova A.,2.37,0.5,0.0
2017-09-06,1e-323,0.0,0.0,Williams V.,2.3,0.5,0.0
2017-09-06,1e-323,0.0,0.0,Vandeweghe C.,2.62,0.5,0.0
2017-09-07,1e-323,0.0,-0.0,Kanepi K.,4.33,0.5,0.0
2017-09-08,1e-323,0.0,0.0,Stephens S.,2.37,0.5,0.0
2017-09-08,1e-323,0.0,-0.0,Vandeweghe C.,2.37,0.5,0.0
2017-09-09,1e-323,0.0,0.0,Stephens S.,2.75,0.5,0.0
2017-09-11,1e-323,0.0,-0.0,Aiava D.,2.62,0.5,0.0
2017-09-11,1e-323,0.0,0.0,Erakovic M.,2.1,0.5,0.0
2017-09-11,1e-323,0.0,-0.0,Pegula J.,2.37,0.5,0.0
2017-09-11,1e-323,0.0,-0.0,Robillard-Millette C.,4.5,0.5,0.0
2017-09-11,1e-323,0.0,-0.0,Loeb J.,3.5,0.5,0.0
2017-09-12,1e-323,0.0,-0.0,Dabrowski G.,3.4,0.5,0.0
2017-09-12,1e-323,0.0,-0.0,Wozniak A.,3.75,0.5,0.0
2017-09-12,1e-323,0.0,-0.0,Krejcikova B.,2.5,0.5,0.0
2017-09-12,1e-323,0.0,-0.0,Martincova T.,2.1,0.5,0.0
2017-09-12,1e-323,0.0,-0.0,Stollar F.,4.33,0.5,0.0
2017-09-12,1e-323,0.0,-0.0,Zhao C.,3.75,0.5,0.0
2017-09-13,1e-323,0.0,-0.0,Tatishvili A.,10.0,0.5,0.0
2017-09-13,1e-323,0.0,-0.0,Muhammad A.,2.75,0.5,0.0
2017-09-13,1e-323,0.0,-0.0,Min G.,3.4,0.5,0.0
2017-09-13,1e-323,0.0,-0.0,Broady N.,2.62,0.5,0.0
2017-09-13,1e-323,0.0,0.0,Dolehide C.,2.75,0.5,0.0
2017-09-14,1e-323,0.0,0.0,Abanda F.,2.2,0.5,0.0
2017-09-14,1e-323,0.0,-0.0,Erakovic M.,2.62,0.5,0.0
2017-09-15,1e-323,0.0,0.0,Hradecka L.,2.62,0.5,0.0
2017-09-15,1e-323,0.0,-0.0,Kenin S.,5.5,0.5,0.0
2017-09-15,1e-323,0.0,-0.0,Vickery S.,3.0,0.5,0.0
2017-09-15,1e-323,0.0,-0.0,Dolehide C.,2.62,0.5,0.0
2017-09-15,1e-323,0.0,-0.0,Hradecka L.,5.5,0.5,0.0
2017-09-16,1e-323,0.0,-0.0,Abanda F.,2.37,0.5,0.0
2017-09-16,1e-323,0.0,0.0,Van Uytvanck A.,2.1,0.5,0.0
2017-09-16,1e-323,0.0,0.0,Babos T.,2.75,0.5,0.0
2017-09-17,1e-323,0.0,0.0,Van Uytvanck A.,2.1,0.5,0.0
2017-09-11,1e-323,0.0,-0.0,Chang K.C.,4.5,0.5,0.0
2017-09-11,1e-323,0.0,-0.0,Rodina E.,3.25,0.5,0.0
2017-09-11,1e-323,0.0,-0.0,Hsieh S.W.,2.62,0.5,0.0
2017-09-11,1e-323,0.0,-0.0,Eguchi M.,2.1,0.5,0.0
2017-09-11,1e-323,0.0,-0.0,Brengle M.,2.37,0.5,0.0
2017-09-12,1e-323,0.0,0.0,Kato M.,2.75,0.5,0.0
2017-09-12,1e-323,0.0,-0.0,Date K.,10.0,0.5,0.0
2017-09-12,1e-323,0.0,-0.0,Ozaki R.,2.5,0.5,0.0
2017-09-13,1e-323,0.0,-0.0,Kovinic D.,2.5,0.5,0.0
2017-09-13,1e-323,0.0,-0.0,Hogenkamp R.,5.0,0.5,0.0
2017-09-13,1e-323,0.0,0.0,Nara K.,3.25,0.5,0.0
2017-09-13,1e-323,0.0,0.0,Sorribes Tormo S.,4.33,0.5,0.0
2017-09-13,1e-323,0.0,-0.0,Doi M.,2.37,0.5,0.0
2017-09-13,1e-323,0.0,0.0,Fett J.,2.75,0.5,0.0
2017-09-13,1e-323,0.0,-0.0,Duan Y.Y.,2.37,0.5,0.0
2017-09-13,1e-323,0.0,-0.0,Linette M.,2.62,0.5,0.0
2017-09-13,1e-323,0.0,0.0,Kato M.,4.0,0.5,0.0
2017-09-14,1e-323,0.0,0.0,Fett J.,2.25,0.5,0.0
2017-09-14,1e-323,0.0,0.0,Diyas Z.,3.25,0.5,0.0
2017-09-14,1e-323,0.0,-0.0,Han X.,3.5,0.5,0.0
2017-09-14,1e-323,0.0,-0.0,Sorribes Tormo S.,3.75,0.5,0.0
2017-09-15,1e-323,0.0,0.0,Mchale C.,2.3,0.5,0.0
2017-09-15,1e-323,0.0,-0.0,Putintseva Y.,2.1,0.5,0.0
2017-09-15,1e-323,0.0,0.0,Kato M.,4.33,0.5,0.0
2017-09-15,1e-323,0.0,0.0,Fett J.,2.37,0.5,0.0
2017-09-16,1e-323,0.0,0.0,Diyas Z.,2.37,0.5,0.0
2017-09-16,1e-323,0.0,0.0,Kato M.,2.75,0.5,0.0
2017-09-17,1e-323,0.0,-0.0,Kato M.,2.75,0.5,0.0
2017-09-18,1e-323,0.0,-0.0,Kerkhove L.,2.62,0.5,0.0
2017-09-18,1e-323,0.0,-0.0,Liu F.,3.5,0.5,0.0
2017-09-18,1e-323,0.0,-0.0,Tig P.M.,2.62,0.5,0.0
2017-09-18,1e-323,0.0,-0.0,Paolini J.,7.0,0.5,0.0
2017-09-18,1e-323,0.0,0.0,Soylu I.,2.5,0.5,0.0
2017-09-18,1e-323,0.0,0.0,Peterson R.,2.75,0.5,0.0
2017-09-18,1e-323,0.0,-0.0,Lu J.J,2.62,0.5,0.0
2017-09-19,1e-323,0.0,0.0,Wang Yaf.,3.5,0.5,0.0
2017-09-19,1e-323,0.0,-0.0,Rodionova Ar.,2.25,0.5,0.0
2017-09-19,1e-323,0.0,0.0,Zhang K.L.,3.4,0.5,0.0
2017-09-19,1e-323,0.0,-0.0,Gao X.,2.5,0.5,0.0
2017-09-19,1e-323,0.0,0.0,Han X.,4.0,0.5,0.0
2017-09-19,1e-323,0.0,-0.0,Pera B.,3.0,0.5,0.0
2017-09-19,1e-323,0.0,-0.0,You X.,11.0,0.5,0.0
2017-09-19,1e-323,0.0,-0.0,Jabeur O.,3.5,0.5,0.0
2017-09-20,1e-323,0.0,0.0,Cabrera L.,7.0,0.5,0.0
2017-09-20,1e-323,0.0,0.0,Rodina E.,2.1,0.5,0.0
2017-09-20,1e-323,0.0,-0.0,Barthel M.,2.25,0.5,0.0
2017-09-20,1e-323,0.0,-0.0,Zhang K.L.,2.37,0.5,0.0
2017-09-20,1e-323,0.0,-0.0,Han X.,3.4,0.5,0.0
2017-09-20,1e-323,0.0,-0.0,Soylu I.,5.0,0.5,0.0
2017-09-20,1e-323,0.0,0.0,Wickmayer Y.,2.75,0.5,0.0
2017-09-20,1e-323,0.0,-0.0,Kovinic D.,2.5,0.5,0.0
